reference_area,ref_area,time,series,value
Australia,AUS,1973-10-01,contr_unit_labor_cost,6.970511956272699
Australia,AUS,1973-10-01,contr_unit_profit,4.818105661675937
Australia,AUS,1973-10-01,contr_unit_tax,1.3012056255428825
Australia,AUS,1973-10-01,contr_total,13.08982324349152
Australia,AUS,1974-01-01,inflation_def,17.657235725109533
Australia,AUS,1974-01-01,inflation_cpi,14.035052921297165
Australia,AUS,1974-01-01,contr_unit_labor_cost,10.253256829674536
Australia,AUS,1974-01-01,contr_unit_profit,2.6150029105430015
Australia,AUS,1974-01-01,contr_unit_tax,1.7057095596858756
Australia,AUS,1974-01-01,contr_total,14.573969299903412
Australia,AUS,1974-04-01,inflation_def,16.922923286548162
Australia,AUS,1974-04-01,inflation_cpi,14.40682915256093
Australia,AUS,1974-04-01,contr_unit_labor_cost,12.228598372321832
Australia,AUS,1974-04-01,contr_unit_profit,3.436405676828809
Australia,AUS,1974-04-01,contr_unit_tax,2.5150821833066184
Australia,AUS,1974-04-01,contr_total,18.18008623245726
Australia,AUS,1974-07-01,inflation_def,17.423046554966824
Australia,AUS,1974-07-01,inflation_cpi,16.393433941814894
Australia,AUS,1974-07-01,contr_unit_labor_cost,18.029712448848862
Australia,AUS,1974-07-01,contr_unit_profit,-2.2917845005707482
Australia,AUS,1974-07-01,contr_unit_tax,2.4864774397969924
Australia,AUS,1974-07-01,contr_total,18.224405388075105
Australia,AUS,1974-10-01,inflation_def,18.762536112936345
Australia,AUS,1974-10-01,inflation_cpi,16.66663818121532
Australia,AUS,1974-10-01,contr_unit_labor_cost,19.580289346544713
Australia,AUS,1974-10-01,contr_unit_profit,1.3044476551065114
Australia,AUS,1974-10-01,contr_unit_tax,1.9565031766466021
Australia,AUS,1974-10-01,contr_total,22.841240178297827
Australia,AUS,1975-01-01,inflation_def,16.57687879441454
Australia,AUS,1975-01-01,inflation_cpi,17.692326169081205
Australia,AUS,1975-01-01,contr_unit_labor_cost,16.95596720880623
Australia,AUS,1975-01-01,contr_unit_profit,1.7436266627877328
Australia,AUS,1975-01-01,contr_unit_tax,1.6696047415271802
Australia,AUS,1975-01-01,contr_total,20.369198613121142
Australia,AUS,1975-04-01,inflation_def,13.846154406410104
Australia,AUS,1975-04-01,inflation_cpi,17.03705535212514
Australia,AUS,1975-04-01,contr_unit_labor_cost,9.986560307866041
Australia,AUS,1975-04-01,contr_unit_profit,2.829833339290006
Australia,AUS,1975-04-01,contr_unit_tax,1.579683722608112
Australia,AUS,1975-04-01,contr_total,14.396077369764159
Australia,AUS,1975-07-01,inflation_def,12.963645692088699
Australia,AUS,1975-07-01,inflation_cpi,11.971871035644233
Australia,AUS,1975-07-01,contr_unit_labor_cost,6.734849829670227
Australia,AUS,1975-07-01,contr_unit_profit,4.703349521671707
Australia,AUS,1975-07-01,contr_unit_tax,1.4678941260883718
Australia,AUS,1975-07-01,contr_total,12.906093477430305
Australia,AUS,1975-10-01,inflation_def,14.246318393878198
Australia,AUS,1975-10-01,inflation_cpi,14.285766605943827
Australia,AUS,1975-10-01,contr_unit_labor_cost,7.324705925691262
Australia,AUS,1975-10-01,contr_unit_profit,5.368605102155808
Australia,AUS,1975-10-01,contr_unit_tax,2.4658427397996667
Australia,AUS,1975-10-01,contr_total,15.159153767646737
Australia,AUS,1976-01-01,inflation_def,12.778647780765496
Australia,AUS,1976-01-01,inflation_cpi,13.071882545605295
Australia,AUS,1976-01-01,contr_unit_labor_cost,4.865741765902039
Australia,AUS,1976-01-01,contr_unit_profit,5.021462459451779
Australia,AUS,1976-01-01,contr_unit_tax,3.2362513935702686
Australia,AUS,1976-01-01,contr_total,13.123455618924089
Australia,AUS,1976-04-01,inflation_def,15.759094627241321
Australia,AUS,1976-04-01,inflation_cpi,12.02531861230125
Australia,AUS,1976-04-01,contr_unit_labor_cost,8.331358001371067
Australia,AUS,1976-04-01,contr_unit_profit,5.1163856870740645
Australia,AUS,1976-04-01,contr_unit_tax,2.5914472052878157
Australia,AUS,1976-04-01,contr_total,16.039190893732947
Australia,AUS,1976-07-01,inflation_def,14.051177953092342
Australia,AUS,1976-07-01,inflation_cpi,13.836439655277498
Australia,AUS,1976-07-01,contr_unit_labor_cost,6.392196508247942
Australia,AUS,1976-07-01,contr_unit_profit,6.627170105775307
Australia,AUS,1976-07-01,contr_unit_tax,1.9761030036240983
Australia,AUS,1976-07-01,contr_total,14.995469617647347
Australia,AUS,1976-10-01,inflation_def,9.63866952684198
Australia,AUS,1976-10-01,inflation_cpi,14.28571428571428
Australia,AUS,1976-10-01,contr_unit_labor_cost,3.6431114257876476
Australia,AUS,1976-10-01,contr_unit_profit,4.758200934961281
Australia,AUS,1976-10-01,contr_unit_tax,0.5524338245370808
Australia,AUS,1976-10-01,contr_total,8.95374618528601
Australia,AUS,1977-01-01,inflation_def,12.365600683214527
Australia,AUS,1977-01-01,inflation_cpi,13.29474875940364
Australia,AUS,1977-01-01,contr_unit_labor_cost,6.186700293491091
Australia,AUS,1977-01-01,contr_unit_profit,5.63234292935316
Australia,AUS,1977-01-01,contr_unit_tax,0.6083087451092106
Australia,AUS,1977-01-01,contr_total,12.427351967953461
Australia,AUS,1977-04-01,inflation_def,10.048512550085942
Australia,AUS,1977-04-01,inflation_cpi,13.559321002825108
Australia,AUS,1977-04-01,contr_unit_labor_cost,4.818331466155903
Australia,AUS,1977-04-01,contr_unit_profit,3.0622075184919164
Australia,AUS,1977-04-01,contr_unit_tax,0.6036206579682551
Australia,AUS,1977-04-01,contr_total,8.484159642616074
