reference_area,ref_area,time,series,value
Australia,AUS,1969-10-01,inflation_def,5.443609068871358
Australia,AUS,1969-10-01,inflation_cpi,3.2608672753425383
Australia,AUS,1969-10-01,contr_unit_labor_cost,2.4849376226665316
Australia,AUS,1969-10-01,contr_unit_profit,2.5760836302554275
Australia,AUS,1969-10-01,contr_unit_tax,0.5001484691067106
Australia,AUS,1969-10-01,contr_total,5.561169722028669
Australia,AUS,1969-10-01,contr_relative,0.9646183817487872
Australia,AUS,1969-10-01,labor_share,0.49046621845034716
Australia,AUS,1969-10-01,ls_to_ps,1.1237373737373737
Australia,AUS,1970-01-01,inflation_def,3.6959910647421212
Australia,AUS,1970-01-01,inflation_cpi,2.1276578684360503
Australia,AUS,1970-01-01,contr_unit_labor_cost,2.051252598770577
Australia,AUS,1970-01-01,contr_unit_profit,1.9072449861556822
Australia,AUS,1970-01-01,contr_unit_tax,0.20626112987237505
Australia,AUS,1970-01-01,contr_total,4.164758714798634
Australia,AUS,1970-01-01,contr_relative,1.0755055662278405
Australia,AUS,1970-01-01,labor_share,0.4976874260514144
Australia,AUS,1970-01-01,ls_to_ps,1.1561719140429785
Australia,AUS,1970-04-01,inflation_def,4.332253363802363
Australia,AUS,1970-04-01,inflation_cpi,3.1914868026540644
Australia,AUS,1970-04-01,contr_unit_labor_cost,2.039412986058629
Australia,AUS,1970-04-01,contr_unit_profit,3.259911792953063
Australia,AUS,1970-04-01,contr_unit_tax,0.17008237687993594
Australia,AUS,1970-04-01,contr_total,5.469407155891628
Australia,AUS,1970-04-01,contr_relative,0.6256037327351063
Australia,AUS,1970-04-01,labor_share,0.4912480580010357
Australia,AUS,1970-04-01,ls_to_ps,1.1266033254156769
Australia,AUS,1970-07-01,inflation_def,3.204877364462755
Australia,AUS,1970-07-01,inflation_cpi,3.157892589307343
Australia,AUS,1970-07-01,contr_unit_labor_cost,2.5500301850772207
Australia,AUS,1970-07-01,contr_unit_profit,-0.15078398551648522
Australia,AUS,1970-07-01,contr_unit_tax,-0.0034329822038040515
Australia,AUS,1970-07-01,contr_total,2.395813217356931
Australia,AUS,1970-07-01,contr_relative,-16.91181047073746
Australia,AUS,1970-07-01,labor_share,0.4977361597036427
Australia,AUS,1970-07-01,ls_to_ps,1.1878683693516698
Australia,AUS,1970-10-01,inflation_def,4.305572122189227
Australia,AUS,1970-10-01,inflation_cpi,5.263165649723467
Australia,AUS,1970-10-01,contr_unit_labor_cost,4.661879909294936
Australia,AUS,1970-10-01,contr_unit_profit,-0.5416000112316857
Australia,AUS,1970-10-01,contr_unit_tax,-0.07529696890467462
Australia,AUS,1970-10-01,contr_total,4.044982929158576
Australia,AUS,1970-10-01,contr_relative,-8.607606744122974
Australia,AUS,1970-10-01,labor_share,0.5129554655870445
Australia,AUS,1970-10-01,ls_to_ps,1.242156862745098
Australia,AUS,1971-01-01,inflation_def,6.600029238178706
Australia,AUS,1971-01-01,inflation_cpi,5.208329244113696
Australia,AUS,1971-01-01,contr_unit_labor_cost,6.275527809964264
Australia,AUS,1971-01-01,contr_unit_profit,-0.15620645402771705
Australia,AUS,1971-01-01,contr_unit_tax,0.5110254722378132
Australia,AUS,1971-01-01,contr_total,6.6303468281743605
Australia,AUS,1971-01-01,contr_relative,-40.17457440555397
Australia,AUS,1971-01-01,labor_share,0.5229044834307992
Australia,AUS,1971-01-01,ls_to_ps,1.2999757693239642
Australia,AUS,1971-04-01,inflation_def,6.629411659109619
Australia,AUS,1971-04-01,inflation_cpi,5.154635169917254
Australia,AUS,1971-04-01,contr_unit_labor_cost,7.237770734424181
Australia,AUS,1971-04-01,contr_unit_profit,-0.01459086366551041
Australia,AUS,1971-04-01,contr_unit_tax,0.4910410869212055
Australia,AUS,1971-04-01,contr_total,7.714220957679876
Australia,AUS,1971-04-01,contr_relative,-496.04813672083566
Australia,AUS,1971-04-01,labor_share,0.5243042317956539
Australia,AUS,1971-04-01,ls_to_ps,1.2825833527628818
Australia,AUS,1971-07-01,inflation_def,6.506410210001334
Australia,AUS,1971-07-01,inflation_cpi,7.142863421283296
Australia,AUS,1971-07-01,contr_unit_labor_cost,5.39700847298479
Australia,AUS,1971-07-01,contr_unit_profit,1.674252868322154
Australia,AUS,1971-07-01,contr_unit_tax,0.3590867515012228
Australia,AUS,1971-07-01,contr_total,7.430348092808166
Australia,AUS,1971-07-01,contr_relative,3.223532463404635
Australia,AUS,1971-07-01,labor_share,0.5161911751215484
Australia,AUS,1971-07-01,ls_to_ps,1.2605286738351253
Australia,AUS,1971-10-01,inflation_def,5.739096982085146
Australia,AUS,1971-10-01,inflation_cpi,6.9999947239250515
Australia,AUS,1971-10-01,contr_unit_labor_cost,3.8250540532425816
Australia,AUS,1971-10-01,contr_unit_profit,2.418699580160967
Australia,AUS,1971-10-01,contr_unit_tax,0.40121747041744515
Australia,AUS,1971-10-01,contr_total,6.6449711038209935
Australia,AUS,1971-10-01,contr_relative,1.5814506624208453
Australia,AUS,1971-10-01,labor_share,0.5207474580928827
Australia,AUS,1971-10-01,ls_to_ps,1.2596942167072902
Australia,AUS,1972-01-01,inflation_def,6.222782688977535
Australia,AUS,1972-01-01,inflation_cpi,6.930655914518402
